"htfcr","hotfcr","haypp","hoaypp","hse","hose","hfa","atfcr","aotfcr","aaypp","aoaypp","ase","aose","gw"
0.40707963705062866,0.4202064871788025,5.610586166381836,5.316765308380127,0.3052631616592407,0.31929826736450195,-3.4583334922790527,0.3688524663448334,0.3793414831161499,4.833333492279053,4.882869720458984,0.2164948433637619,0.26288658380508423,"h"
0.38596490025520325,0.36371415853500366,4.677215099334717,4.7211503982543945,0.20408162474632263,0.2193877398967743,1.75,0.36206895112991333,0.4017241299152374,4.460869789123535,4.531550407409668,0.14130434393882751,0.19021739065647125,"h"
0.3919999897480011,0.4164724349975586,4.876739501953125,5.023496627807617,0.29411765933036804,0.3171619176864624,-2.5416665077209473,0.4392523467540741,0.4888569712638855,5.676587104797363,5.891203880310059,0.31182795763015747,0.41781875491142273,"h"
0.4682539701461792,0.4407385587692261,4.950570106506348,4.934690952301025,0.3181818127632141,0.29206961393356323,13.69444465637207,0.4568965435028076,0.46374237537384033,4.888223648071289,5.440345287322998,0.22580644488334656,0.33572930097579956,"h"
0.4693877696990967,0.4680272340774536,6.101625919342041,5.930020809173584,0.4588235318660736,0.44205546379089355,-3.4861106872558594,0.45299145579338074,0.49665701389312744,5.4204792976379395,5.337976932525635,0.22891566157341003,0.29924044013023376,"h"
0.5213675498962402,0.5133719444274902,5.604519844055176,5.8379011154174805,0.3695652186870575,0.37082910537719727,-2.7361111640930176,0.47787609696388245,0.4601770043373108,5.5019683837890625,5.844488143920898,0.34408602118492126,0.36791929602622986,"h"
0.4173228442668915,0.34258997440338135,4.872727394104004,5.124572277069092,0.2886597812175751,0.261976957321167,10.55555534362793,0.46086955070495605,0.46201372146606445,5.899430751800537,6.101675987243652,0.42268040776252747,0.3931583762168884,"a"
0.44247788190841675,0.4599776864051819,6.187007904052734,5.780620574951172,0.39175257086753845,0.34641391038894653,8.222222328186035,0.45378151535987854,0.4685574173927307,5.056224822998047,5.7243146896362305,0.23711340129375458,0.3260035216808319,"a"
0.3852458894252777,0.43052616715431213,5.285714149475098,5.1682634353637695,0.26530611515045166,0.2852846384048462,1,0.41322314739227295,0.4231470227241516,4.918811798095703,4.887707710266113,0.26595744490623474,0.30880290269851685,"a"
0.3589743673801422,0.3878205120563507,4.057142734527588,4.705218315124512,0.14000000059604645,0.21062499284744263,-11.777778625488281,0.3944953978061676,0.4009513854980469,5.329365253448486,5.748015880584717,0.3229166567325592,0.37024953961372375,"a"
0.5384615659713745,0.5,6.105820178985596,5.9464192390441895,0.523809552192688,0.4157509207725525,20,0.30188679695129395,0.3088381290435791,4.498871326446533,4.567223072052002,0.2395833283662796,0.23681294918060303,"h"
0.47058823704719543,0.43788033723831177,5.992466926574707,5.361152648925781,0.44565218687057495,0.32996895909309387,17.774999618530273,0.3781512677669525,0.3789981007575989,4.46750545501709,4.420027256011963,0.21782177686691284,0.23657046258449554,"h"
0.5169491767883301,0.4708639681339264,6.038869380950928,5.700608730316162,0.4680851101875305,0.3970860242843628,13.222222328186035,0.3492063581943512,0.4227513074874878,4.275100231170654,4.853459358215332,0.16346153616905212,0.22968995571136475,"h"
0.46315789222717285,0.45766592025756836,6.303921699523926,5.978006362915039,0.3636363744735718,0.3828490972518921,-0.33333301544189453,0.4880000054836273,0.49803227186203003,5.25,5.278919696807861,0.3368421196937561,0.36354300379753113,"a"
0.4413793087005615,0.40764617919921875,4.602230548858643,4.522226333618164,0.239130437374115,0.2019827961921692,-0.33333301544189453,0.47413793206214905,0.431759238243103,5.275640964508057,5.396767616271973,0.3176470696926117,0.3008689880371094,"h"
0.4270833432674408,0.45303747057914734,5.961164951324463,5.985014915466309,0.378947377204895,0.3665570020675659,0.22222208976745605,0.462184876203537,0.43609243631362915,5.632058143615723,6.033548831939697,0.2637362778186798,0.30047279596328735,"a"
0.3695652186870575,0.33862876892089844,4.451361656188965,4.76871395111084,0.23148147761821747,0.24940410256385803,-5.222221851348877,0.2678571343421936,0.35293683409690857,5.37641716003418,5.18820858001709,0.23529411852359772,0.25448915362358093,"h"
0.5403226017951965,0.5049439072608948,5.25547456741333,5.423240661621094,0.3695652186870575,0.2965473234653473,16.22222137451172,0.36936935782432556,0.39694881439208984,5.856846332550049,5.9904069900512695,0.3229166567325592,0.3854166567325592,"a"
0.43589743971824646,0.4346153736114502,5.506666660308838,5.264805793762207,0.31182795763015747,0.32258063554763794,-1.3333333730697632,0.5053763389587402,0.4982239007949829,6.071282863616943,5.870538234710693,0.3720930218696594,0.38285502791404724,"a"
0.36734694242477417,0.37244898080825806,5.625,5.79811954498291,0.28999999165534973,0.2836138606071472,-4.699999809265137,0.3414634168148041,0.3587659001350403,4.7650861740112305,4.72382926940918,0.23469386994838715,0.21835702657699585,"h"
0.38983049988746643,0.39659592509269714,4.932405471801758,5.018564224243164,0.30927833914756775,0.26634129881858826,24.22222328186035,0.46666666865348816,0.46628788113594055,5.758415699005127,5.965450286865234,0.4252873659133911,0.43938785791397095,"h"
0.567375898361206,0.521783173084259,5.081455707550049,4.885193824768066,0.42105263471603394,0.3409610986709595,3.450000047683716,0.4409448802471161,0.4318545460700989,5.170254230499268,5.103864669799805,0.34020617604255676,0.33326098322868347,"a"
0.3813559412956238,0.4094279706478119,5.386904716491699,5.383145332336426,0.3457943797111511,0.3005567789077759,12.666666030883789,0.5213675498962402,0.5150697231292725,6.023166179656982,5.832408905029297,0.3804347813129425,0.40450310707092285,"h"
0.31578946113586426,0.3229432702064514,4.635574817657471,4.707542419433594,0.23404255509376526,0.2606382966041565,8.899999618530273,0.4237288236618042,0.4232465326786041,5.226720809936523,5.132098197937012,0.3505154550075531,0.33841562271118164,"a"
0.3798449635505676,0.3848377466201782,4.372549057006836,4.534917831420898,0.25531914830207825,0.250108540058136,5.122221946716309,0.4117647111415863,0.4224177896976471,4.776679992675781,4.816641807556152,0.28260868787765503,0.3171285390853882,"h"
0.40740740299224854,0.39709991216659546,6.166666507720947,5.832823753356934,0.4175824224948883,0.37545788288116455,-0.4888887405395508,0.4051724076271057,0.42824992537498474,4.729838848114014,5.375788688659668,0.2142857164144516,0.3214285671710968,"a"
0.4833333194255829,0.47696077823638916,6.392405033111572,5.701263427734375,0.41489362716674805,0.3428635001182556,12.733333587646484,0.4333333373069763,0.44466668367385864,5.022944450378418,5.33683967590332,0.3333333432674408,0.3242753744125366,"a"
0.5087719559669495,0.5043859481811523,5.641651153564453,5.797569751739502,0.4285714328289032,0.40450310707092285,3.0888891220092773,0.3305785059928894,0.4134373962879181,4.15670108795166,4.794259548187256,0.14563106000423431,0.22077471017837524,"h"
0.5080645084381104,0.5002443790435791,5.307839393615723,5.150435447692871,0.39024388790130615,0.35641226172447205,9.144444465637207,0.30000001192092896,0.36900827288627625,5.281596660614014,5.140798568725586,0.23000000417232513,0.25184211134910583,"h"
0.49462366104125977,0.4733988046646118,6.535999774932861,6.094045639038086,0.3863636255264282,0.3942127227783203,-1.6000003814697266,0.47580644488334656,0.42642781138420105,5.0508131980896,5.236085891723633,0.3052631616592407,0.2738437056541443,"h"
0.4429530203342438,0.4084330201148987,4.462522983551025,4.4523725509643555,0.27659574151039124,0.2207154631614685,2.566666603088379,0.40336135029792786,0.39364495873451233,5.10472297668457,5.009765148162842,0.22340425848960876,0.26170212030410767,"h"
0.5230769515037537,0.49632108211517334,4.787545680999756,5.189275741577148,0.30434781312942505,0.2639386057853699,13.511110305786133,0.5106382966041565,0.5008548498153687,5.780488014221191,5.725140571594238,0.3764705955982208,0.38504379987716675,"h"
0.3760683834552765,0.36426371335983276,4.682572841644287,4.848608493804932,0.20202019810676575,0.23503071069717407,2.0222225189208984,0.4789915978908539,0.452261745929718,6.0088653564453125,5.912734031677246,0.3541666567325592,0.36325353384017944,"a"
0.4245283007621765,0.4103773534297943,6.123967170715332,6.147089958190918,0.4479166567325592,0.3941710889339447,-1.8000001907348633,0.44247788190841675,0.4159291982650757,5.442307472229004,5.480101108551025,0.3181818127632141,0.3011363744735718,"a"
0.46590909361839294,0.4740259647369385,6.172484397888184,6.057106971740723,0.45348837971687317,0.4300408959388733,0.27777767181396484,0.37755101919174194,0.3794971704483032,5.97123908996582,5.781644821166992,0.2772277295589447,0.28657305240631104,"h"
0.44736841320991516,0.4624229669570923,6.167322635650635,5.770777702331543,0.3298968970775604,0.3154860734939575,6.111111164093018,0.4375,0.4153311848640442,5.379385948181152,5.440197944641113,0.25531914830207825,0.28452232480049133,"h"
0.5333333611488342,0.5047619342803955,5.318996429443359,5.003963947296143,0.41237112879753113,0.3366203308105469,2.4777777194976807,0.4615384638309479,0.503917396068573,5.787018299102783,6.035977363586426,0.3076923191547394,0.40966010093688965,"a"
0.302752286195755,0.3164246678352356,4.699999809265137,4.739754676818848,0.24210526049137115,0.26466965675354004,6.59999942779541,0.469565212726593,0.49462512135505676,5.591006278991699,5.15896463394165,0.2235294133424759,0.2765374481678009,"a"
0.45132744312286377,0.4300115406513214,6.0217390060424805,5.233314514160156,0.4285714328289032,0.3132440447807312,16.323232650756836,0.4065040647983551,0.43125203251838684,4.916508674621582,5.283621788024902,0.3333333432674408,0.3242753744125366,"h"
0.4910714328289032,0.5066468119621277,5.669793605804443,5.765931129455566,0.39361703395843506,0.3813323378562927,-0.26262664794921875,0.3076923191547394,0.35384616255760193,5.086065769195557,4.958902835845947,0.2673267424106598,0.25983160734176636,"h"
0.389380544424057,0.4223688244819641,5.517894744873047,5.383144378662109,0.28409090638160706,0.3068181872367859,-3.000000238418579,0.5,0.5046296119689941,5.953488349914551,5.862486362457275,0.3804347813129425,0.40671223402023315,"h"
0.4962962865829468,0.4386243224143982,5.431818008422852,4.934355735778809,0.29591837525367737,0.2489207237958908,9.333333969116211,0.373913049697876,0.41212207078933716,4.4422221183776855,4.4908952713012695,0.16483516991138458,0.2282509207725525,"h"
0.37704917788505554,0.4327106475830078,5.421359062194824,5.235269546508789,0.24242423474788666,0.2825024425983429,-0.19999992847442627,0.39823007583618164,0.395696222782135,5.058165550231934,5.279587745666504,0.21875,0.266237735748291,"a"
0.4330708682537079,0.42343199253082275,4.856603622436523,4.892011642456055,0.35164836049079895,0.3241758346557617,11.363636016845703,0.4166666567325592,0.4025481939315796,5.353293418884277,4.828772068023682,0.28125,0.22478342056274414,"a"
0.39024388790130615,0.3900371789932251,4.339468479156494,4.518377304077148,0.2808988690376282,0.26289841532707214,5.899999618530273,0.49242424964904785,0.4902121424674988,4.9930315017700195,5.08359432220459,0.32258063554763794,0.35176652669906616,"a"
0.42553192377090454,0.4563556909561157,5.8166022300720215,5.975625991821289,0.3723404109477997,0.37367022037506104,-1.9000000953674316,0.477477490901947,0.4614660143852234,5.374233245849609,5.802273750305176,0.301075279712677,0.3154860734939575,"a"
0.3814432919025421,0.39175257086753845,5.592050075531006,5.681512832641602,0.29591837525367737,0.2781675159931183,-1.313131332397461,0.4521739184856415,0.47065216302871704,5.652091026306152,5.928407669067383,0.4020618498325348,0.3791918456554413,"h"
0.4099999964237213,0.4485897421836853,6.435039520263672,6.168079376220703,0.3372093141078949,0.3220137357711792,5.900000095367432,0.47058823704719543,0.4617898464202881,5.0101213455200195,5.662610054016113,0.2708333432674408,0.33015352487564087,"a"
0.3813559412956238,0.3669074773788452,4.910891056060791,4.962767601013184,0.22772277891635895,0.24788200855255127,2.3000001907348633,0.4821428656578064,0.46998709440231323,5.941729545593262,6.139601707458496,0.4065934121608734,0.4362512528896332,"h"
0.43801653385162354,0.3731749355792999,5,5.10111141204834,0.27368420362472534,0.2429027110338211,10.88888931274414,0.3962264060974121,0.40644651651382446,6.170212745666504,6.06559944152832,0.3404255211353302,0.38297873735427856,"a"
0.42276424169540405,0.43221545219421387,5.037475109100342,5.227314472198486,0.3263157904148102,0.35703545808792114,-3.3000001907348633,0.4247787594795227,0.4536174535751343,5.3623480796813965,5.73073148727417,0.32608696818351746,0.3922101557254791,"h"
0.5092592835426331,0.48269981145858765,5.771484375,5.80800724029541,0.4329896867275238,0.38486218452453613,3.172727108001709,0.4761904776096344,0.5108225345611572,4.688931465148926,5.096283912658691,0.260869562625885,0.3231431245803833,"a"
0.4503311216831207,0.4116062521934509,4.5395684242248535,4.4933013916015625,0.2916666567325592,0.23004385828971863,7.545454978942871,0.47663551568984985,0.46723341941833496,6.057621002197266,6.197547912597656,0.4000000059604645,0.4329545497894287,"h"
0.5462962985038757,0.5133442282676697,6.284936428070068,6.000191688537598,0.5116279125213623,0.42435330152511597,16.100000381469727,0.40869563817977905,0.43913042545318604,4.444889545440674,5.091675758361816,0.1979166716337204,0.30548006296157837,"h"
0.3679245412349701,0.37735849618911743,5.912133693695068,5.705557823181152,0.37362638115882874,0.35347986221313477,-1.1999998092651367,0.38983049988746643,0.40291523933410645,4.697286128997803,4.601655006408691,0.2448979616165161,0.2668934464454651,"h"
0.4444444477558136,0.46581196784973145,5.751502990722656,5.943076133728027,0.35164836049079895,0.3633241653442383,-4.2727274894714355,0.31896552443504333,0.3594827651977539,5.162271976470947,4.997005939483643,0.28282827138900757,0.26758235692977905,"h"
0.44545453786849976,0.442910760641098,6.2303147315979,5.828709602355957,0.3298968970775604,0.3211984634399414,4.372727394104004,0.380952388048172,0.43278390169143677,4.436892986297607,4.926376819610596,0.20192307233810425,0.26257771253585815,"h"
0.4166666567325592,0.4073624610900879,5.9609856605529785,6.115713119506836,0.42553192377090454,0.38297873735427856,-2.454545497894287,0.4776119291782379,0.4828059673309326,5.082456111907959,5.1283063888549805,0.32967033982276917,0.3553113639354706,"h"
0.39316239953041077,0.3677523732185364,5.501009941101074,5.182477951049805,0.3137255012989044,0.27567464113235474,10.745454788208008,0.3916666805744171,0.38779762387275696,5.067901134490967,4.991353988647461,0.1979166716337204,0.24895834922790527,"a"
0.38842976093292236,0.41879114508628845,4.304250717163086,4.996437072753906,0.1683168262243271,0.22333365678787231,-13.40000057220459,0.4587155878543854,0.4739230275154114,5.737354278564453,5.971039295196533,0.3958333432674408,0.3760775923728943,"a"
0.4560000002384186,0.4196666479110718,5.650735378265381,5.367278099060059,0.31521740555763245,0.3141743540763855,-1.7636363506317139,0.4416666626930237,0.4281504154205322,5.417153835296631,5.098538398742676,0.3877550959587097,0.37667325139045715,"a"
0.4710743725299835,0.3897038698196411,5.256618976593018,5.2294206619262695,0.2886597812175751,0.25039049983024597,10,0.35245901346206665,0.3787088394165039,5.014644145965576,4.9700236320495605,0.2680412232875824,0.25773194432258606,"h"
0.48245614767074585,0.4610556662082672,6.099114894866943,5.785921096801758,0.4583333432674408,0.375,14.199999809265137,0.4871794879436493,0.4620363414287567,5.901119232177734,6.190832138061523,0.3068181872367859,0.32954543828964233,"h"
0.4051724076271057,0.43026477098464966,5.404761791229248,5.326578140258789,0.30000001192092896,0.31477272510528564,-2.2454545497894287,0.5222222208976746,0.5004273653030396,5.862069129943848,5.616016387939453,0.369047611951828,0.3739975094795227,"a"
0.5196850299835205,0.4902772903442383,4.726922988891602,5.130555629730225,0.3295454680919647,0.29418450593948364,11.42727279663086,0.469565212726593,0.4612783193588257,5.2074689865112305,5.761283874511719,0.3085106313228607,0.34899216890335083,"a"
0.4880000054836273,0.4792941212654114,5.17415714263916,5.038146018981934,0.380952388048172,0.35158729553222656,8.716667175292969,0.4137931168079376,0.41889655590057373,4.927419185638428,4.962766170501709,0.2967033088207245,0.32022666931152344,"h"
0.5454545617103577,0.51875901222229,5.503636360168457,5.2326226234436035,0.3854166567325592,0.33007097244262695,-0.718181848526001,0.38679245114326477,0.38321104645729065,5.498981475830078,5.595644474029541,0.3333333432674408,0.3500000238418579,"a"
0.469565212726593,0.4431159496307373,5.738461494445801,5.179910659790039,0.41304346919059753,0.3199237883090973,16.350000381469727,0.3300970792770386,0.3106796145439148,4.779510021209717,4.8218817710876465,0.28723403811454773,0.2857222855091095,"h"
0.4000000059604645,0.37982457876205444,4.831739902496338,5.152658462524414,0.25233644247055054,0.2772098779678345,-1.6636366844177246,0.46086955070495605,0.480434775352478,5.534188270568848,5.003368377685547,0.25882354378700256,0.2805745601654053,"h"
0.489130437374115,0.49928221106529236,6.204724311828613,6.01854133605957,0.3563218414783478,0.3814576268196106,-1.7272729873657227,0.417391300201416,0.41669565439224243,5.031645774841309,4.768835067749023,0.2526315748691559,0.2707602381706238,"a"
0.3539822995662689,0.34816232323646545,5.563409328460693,5.213677406311035,0.29411765933036804,0.26587072014808655,10.090909004211426,0.4553571343421936,0.43026477098464966,5.248394012451172,5.337360382080078,0.3295454680919647,0.3169466257095337,"a"
0.36000001430511475,0.4241860508918762,5.053999900817871,5.0515899658203125,0.24752475321292877,0.28505268692970276,-1.5818182229995728,0.3083333373069763,0.3918715715408325,5.2022223472595215,5.265094757080078,0.21212121844291687,0.25710228085517883,"h"
0.390625,0.41988876461982727,4.192719459533691,4.940670967102051,0.16161616146564484,0.21998333930969238,-14.32727336883545,0.37288135290145874,0.4068354070186615,4.447033882141113,4.383264541625977,0.16842104494571686,0.22854042053222656,"h"
0.45299145579338074,0.46310287714004517,6.315098285675049,5.724494934082031,0.38947367668151855,0.37056100368499756,7.2727274894714355,0.3980582654476166,0.41584330797195435,6.270440101623535,6.136204242706299,0.3404255211353302,0.3785460889339447,"h"
0.3839285671710968,0.38551265001296997,4.914807319641113,4.978487968444824,0.30000001192092896,0.2469387799501419,22.31818199157715,0.4020618498325348,0.3865979313850403,5.770975112915039,5.637642860412598,0.2604166567325592,0.2916666567325592,"h"
0.45783132314682007,0.46744775772094727,6.337474346160889,6.213773727416992,0.46590909361839294,0.4329545497894287,4.766666889190674,0.4803921580314636,0.5035889148712158,5.715446949005127,6.005044937133789,0.33707866072654724,0.415730357170105,"a"
0.45384615659713745,0.4185897409915924,5.510204315185547,5.2970123291015625,0.3085106313228607,0.31082096695899963,-2,0.36800000071525574,0.38647931814193726,5.065979480743408,4.995691299438477,0.2916666567325592,0.26954466104507446,"a"
0.4864864945411682,0.4713134169578552,5.723658084869385,5.784093856811523,0.41237112879753113,0.3745529055595398,1.9090914726257324,0.4396551847457886,0.4698275923728943,5.472727298736572,5.654246807098389,0.2916666567325592,0.3639184236526489,"h"
0.43689319491386414,0.4704791307449341,6.480544567108154,6.046298980712891,0.35227271914482117,0.3198145031929016,4.854545593261719,0.4403669834136963,0.44495412707328796,5.427104949951172,5.87458610534668,0.3125,0.31951528787612915,"a"
0.4754098355770111,0.3962414860725403,5.327967643737793,5.231017112731934,0.3020833432674408,0.2632865607738495,10.106060981750488,0.38333332538604736,0.416472852230072,5.083820819854736,5.330695152282715,0.31313130259513855,0.31120482087135315,"h"
0.4019607901573181,0.4530129134654999,6.265748023986816,5.938900470733643,0.32608696818351746,0.30672162771224976,3.6363635063171387,0.477477490901947,0.4887387454509735,5.696390628814697,5.084469795227051,0.3095238208770752,0.3059247136116028,"a"
0.42399999499320984,0.4356842041015625,4.99811315536499,5.167707443237305,0.34375,0.3218750059604645,10.583333969116211,0.4920634925365448,0.5017569661140442,4.96160888671875,5.187828540802002,0.2747252881526947,0.3332389295101166,"a"
0.4307692348957062,0.3952091932296753,5.1944990158081055,5.334037780761719,0.26923078298568726,0.28565704822540283,0.9090907573699951,0.3962264060974121,0.34374427795410156,5.246666431427002,5.055459976196289,0.3085106313228607,0.296360582113266,"h"
0.48461538553237915,0.4430652856826782,5.415860652923584,4.979606628417969,0.3232323229312897,0.2645573318004608,13.149999618530273,0.43478259444236755,0.41997748613357544,5.390756130218506,5.408541202545166,0.301075279712677,0.302711546421051,"h"
0.44078946113586426,0.4160469174385071,4.319494724273682,4.4814772605896,0.2886597812175751,0.24759075045585632,7.128787994384766,0.4883720874786377,0.4213514029979706,5.049180507659912,4.976140975952148,0.32258063554763794,0.2875038981437683,"h"
0.4146341383457184,0.42398375272750854,4.779922962188721,5.0787858963012695,0.3655914068222046,0.36596402525901794,-2.545454502105713,0.45614033937454224,0.48269981145858765,5.844529628753662,5.861536026000977,0.33673468232154846,0.37266841530799866,"a"
0.49425286054611206,0.48565852642059326,6.236363410949707,6.1632184982299805,0.4555555582046509,0.4277777671813965,3.5757575035095215,0.4732142984867096,0.4401469826698303,5.1338911056518555,5.6728410720825195,0.35164836049079895,0.3677433729171753,"h"
0.5267857313156128,0.49416208267211914,6.294642925262451,5.810901641845703,0.49438202381134033,0.42535191774368286,14.636363983154297,0.4344262182712555,0.46721309423446655,5.403162002563477,5.619463920593262,0.27551019191741943,0.35584020614624023,"h"
0.3711340129375458,0.36451438069343567,5.504310131072998,5.457697868347168,0.3229166567325592,0.265625,0.8166666626930237,0.44915252923965454,0.4261266589164734,5.688622951507568,4.9901885986328125,0.27835050225257874,0.2455582320690155,"a"
0.40495866537094116,0.387963205575943,4.925403118133545,5.211222171783447,0.24742268025875092,0.28371134400367737,-1.1590909957885742,0.3870967626571655,0.3784223198890686,5.042168617248535,4.864709854125977,0.19387754797935486,0.24256984889507294,"h"
0.4693877696990967,0.4894108772277832,6.0291829109191895,5.9307708740234375,0.3488371968269348,0.3777152895927429,-3.4621214866638184,0.389380544424057,0.38450509309768677,5.515275001525879,5.603791236877441,0.34020617604255676,0.3534364104270935,"h"
0.47863247990608215,0.47795259952545166,5.3699631690979,5.658929824829102,0.378947377204895,0.3656100630760193,0.40000009536743164,0.4871794879436493,0.470862478017807,6.134649753570557,6.030250549316406,0.375,0.3728932738304138,"h"
0.43410852551460266,0.4178118407726288,5.335892677307129,4.93962287902832,0.3207547068595886,0.2633185386657715,14.522727012634277,0.4333333373069763,0.437139093875885,5.377649307250977,5.101226329803467,0.3663366436958313,0.34077703952789307,"a"
0.46086955070495605,0.43876808881759644,5.779439449310303,5.200399398803711,0.4536082446575165,0.34020617604255676,15.204545021057129,0.4590163826942444,0.4852333962917328,5.027573585510254,5.220810890197754,0.301075279712677,0.34641391038894653,"h"
0.41600000858306885,0.4097543954849243,4.50602388381958,4.781493186950684,0.2888889014720917,0.2842293977737427,4.121212482452393,0.4615384638309479,0.4922371506690979,5.327160358428955,5.694192409515381,0.3563218414783478,0.4049051105976105,"h"
